event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A024n_PN3a_00002-34	8	上がっ	e100	A024n_PN3a_00002-35	22	倒さ	e101	after
A024n_PN3a_00002-35	22	倒さ	e101	A024n_PN3a_00002-35	29	見	e102	during
A024n_PN3a_00002-35	29	見	e102	A024n_PN3a_00002-35	41	終わっ	e103	contains
A024n_PN3a_00002-35	50	失わ	e105	A024n_PN3a_00002-35	55	願っ	e106	equal
A024n_PN3a_00002-35	55	願っ	e106	A024n_PN3a_00002-39	34	行っ	e107	after
A024n_PN3a_00002-39	34	行っ	e107	A024n_PN3a_00002-40	30	なる	e108	before
A024n_PN3a_00002-40	30	なる	e108	A024n_PN3a_00002-40	32	さ	e109	equal
A024n_PN3a_00002-40	32	さ	e109	A024n_PN3a_00002-40	36	受け	e110	after
A024n_PN3a_00002-40	36	受け	e110	A024n_PN3a_00002-40	49	出す	e111	before
A024n_PN3a_00002-40	49	出す	e111	A024n_PN3a_00002-40	51	求め	e112	after
A024n_PN3a_00002-40	68	まとまら	e116	A024n_PN3a_00002-41	6	記者	e117	before
A024n_PN3a_00002-41	6	記者	e117	A024n_PN3a_00002-41	28	表明	e118	after
A024n_PN3a_00002-41	28	表明	e118	A024n_PN3a_00002-41	33	述べる	e119	before
A024n_PN3a_00002-41	33	述べる	e119	A024n_PN3a_00002-41	35	とどまっ	e120	equal
A024n_PN3a_00002-41	35	とどまっ	e120	A024n_PN3a_00002-42	23	示す	e121	before
A024n_PN3a_00002-42	23	示す	e121	A024n_PN3a_00002-42	26	ある	e122	during
A024n_PN3a_00002-42	26	ある	e122	A024n_PN3a_00002-42	35	訴え	e123	contains
A024n_PN3a_00002-42	35	訴え	e123	A024n_PN3a_00002-43	19	図る	e124	before
A024n_PN3a_00002-43	28	反対	e126	A024n_PN3a_00002-44	23	受け	e127	after
A024n_PN3a_00002-44	23	受け	e127	A024n_PN3a_00002-44	28	移っ	e128	before
A024n_PN3a_00002-44	28	移っ	e128	A024n_PN3a_00002-44	35	協議	e129	before
A024n_PN3a_00002-44	35	協議	e129	A024n_PN3a_00002-44	38	とどまっ	e130	equal
