event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A022n_PN2f_00002-25	12	引き締め	e47	A022n_PN2f_00002-28	15	記者	e48	vague
A022n_PN2f_00002-28	15	記者	e48	A022n_PN2f_00002-28	23	発表	e49	before
A022n_PN2f_00002-28	23	発表	e49	A022n_PN2f_00002-28	49	明かさ	e50	met-by
A022n_PN2f_00002-28	49	明かさ	e50	A022n_PN2f_00002-28	52	外れ	e51	before
A022n_PN2f_00002-28	52	外れ	e51	A022n_PN2f_00002-28	54	がっかり	e52	meets
A022n_PN2f_00002-28	58	いる	e53	A022n_PN2f_00002-28	69	承知	e54	after
A022n_PN2f_00002-28	69	承知	e54	A022n_PN2f_00002-28	83	強調	e55	after
A022n_PN2f_00002-28	83	強調	e55	A022n_PN2f_00002-30	10	見	e56	before
A022n_PN2f_00002-31	17	残す	e59	A022n_PN2f_00002-31	28	外す	e60	before
A022n_PN2f_00002-31	51	ある	e62	A022n_PN2f_00002-31	55	なる	e63	before
A022n_PN2f_00002-31	55	なる	e63	A022n_PN2f_00002-31	65	決まっ	e64	after
A022n_PN2f_00002-31	65	決まっ	e64	A022n_PN2f_00002-31	74	明かし	e65	contains
A022n_PN2f_00002-31	74	明かし	e65	A022n_PN2f_00002-32	5	向け	e66	during
A022n_PN2f_00002-32	5	向け	e66	A022n_PN2f_00002-32	13	痛め	e67	during
A022n_PN2f_00002-32	13	痛め	e67	A022n_PN2f_00002-32	25	出場	e68	contains
A022n_PN2f_00002-32	25	出場	e68	A022n_PN2f_00002-33	4	完勝	e69	after
A022n_PN2f_00002-33	4	完勝	e69	A022n_PN2f_00002-33	11	得	e70	before
A022n_PN2f_00002-33	33	消し去る	e74	A022n_PN2f_00002-34	6	守り	e75	before
A022n_PN2f_00002-35	5	持っ	e79	A022n_PN2f_00002-35	7	臨ま	e80	equal
A022n_PN2f_00002-35	7	臨ま	e80	A022n_PN2f_00002-36	2	続け	e81	after
A022n_PN2f_00002-39	11	忘れ	e86	A022n_PN2f_00002-39	17	過ぎ	e87	before
A022n_PN2f_00002-39	17	過ぎ	e87	A022n_PN2f_00002-40	3	得点	e88	after
A022n_PN2f_00002-41	26	続い	e90	A022n_PN2f_00002-42	24	外し	e91	contains
A022n_PN2f_00002-42	24	外し	e91	A022n_PN2f_00002-42	38	立たさ	e92	before
A022n_PN2f_00002-45	13	下がっ	e95	A022n_PN2f_00002-45	17	囲い込む	e96	before
A022n_PN2f_00002-45	23	倒さ	e98	A022n_PN2f_00002-45	30	なかっ	e99	before
A022n_PN2f_00002-45	30	なかっ	e99	A022n_PN2f_00002-45	36	よみがえっ	e100	before
A022n_PN2f_00002-46	10	求め	e103	A022n_PN2f_00002-46	20	促す	e104	before
A022n_PN2f_00002-46	20	促す	e104	A022n_PN2f_00002-47	5	機能	e105	equal
A022n_PN2f_00002-47	5	機能	e105	A022n_PN2f_00002-48	13	甘んじる	e106	vague
A022n_PN2f_00002-48	13	甘んじる	e106	A022n_PN2f_00002-48	16	許し	e107	equal
A022n_PN2f_00002-50	14	でき	e109	A022n_PN2f_00002-51	21	挙げ	e110	vague
A022n_PN2f_00002-51	21	挙げ	e110	A022n_PN2f_00002-51	33	あっ	e111	during
A022n_PN2f_00002-54	9	なる	e116	A022n_PN2f_00002-56	3	ダッシュ	e117	after
A022n_PN2f_00002-56	3	ダッシュ	e117	A022n_PN2f_00002-58	18	プレー	e118	during
A022n_PN2f_00002-58	18	プレー	e118	A022n_PN2f_00002-58	25	招集	e119	contains
A022n_PN2f_00002-59	21	臨ん	e122	A022n_PN2f_00002-59	26	話し	e123	contains
A022n_PN2f_00002-59	26	話し	e123	A022n_PN2f_00002-60	2	同席	e124	during
A022n_PN2f_00002-60	2	同席	e124	A022n_PN2f_00002-61	4	あり	e125	during
A022n_PN2f_00002-61	4	あり	e125	A022n_PN2f_00002-61	11	たけ	e126	equal
A022n_PN2f_00002-61	11	たけ	e126	A022n_PN2f_00002-62	5	似	e127	equal
A022n_PN2f_00002-62	5	似	e127	A022n_PN2f_00002-63	4	張っ	e128	contains
A022n_PN2f_00002-63	4	張っ	e128	A022n_PN2f_00002-63	6	説明	e129	equal
A022n_PN2f_00002-63	6	説明	e129	A022n_PN2f_00002-65	4	合わせる	e130	vague
A022n_PN2f_00002-65	4	合わせる	e130	A022n_PN2f_00002-65	10	変更	e131	after
A022n_PN2f_00002-65	10	変更	e131	A022n_PN2f_00002-65	16	リラックス	e132	before
A022n_PN2f_00002-65	16	リラックス	e132	A022n_PN2f_00002-65	21	続い	e133	equal
A022n_PN2f_00002-65	21	続い	e133	A022n_PN2f_00002-66	10	出場	e134	after
A022n_PN2f_00002-66	10	出場	e134	A022n_PN2f_00002-67	9	連れ	e135	before
A022n_PN2f_00002-67	9	連れ	e135	A022n_PN2f_00002-67	11	き	e136	equal
A022n_PN2f_00002-67	11	き	e136	A022n_PN2f_00002-67	17	試す	e137	contains
A022n_PN2f_00002-67	17	試す	e137	A022n_PN2f_00002-67	20	なる	e138	after
A022n_PN2f_00002-67	28	話し	e139	A022n_PN2f_00002-68	9	語る	e140	equal
