event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A039n_PN3a_00003-64	40	保証	e138	A039n_PN3a_00003-64	47	なっ	e139	after
A039n_PN3a_00003-64	47	なっ	e139	A039n_PN3a_00003-65	4	保証	e140	before
A039n_PN3a_00003-65	4	保証	e140	A039n_PN3a_00003-65	13	薄れる	e141	before
A039n_PN3a_00003-65	13	薄れる	e141	A039n_PN3a_00003-66	14	評価	e142	vague
A039n_PN3a_00003-66	14	評価	e142	A039n_PN3a_00003-66	18	導入	e143	after
A039n_PN3a_00003-66	37	なり	e149	A039n_PN3a_00003-66	42	話す	e150	after
A039n_PN3a_00003-66	42	話す	e150	A039n_PN3a_00003-67	7	説明	e151	before
A039n_PN3a_00003-67	7	説明	e151	A039n_PN3a_00003-67	16	言及	e152	equal
A039n_PN3a_00003-68	30	なり	e156	A039n_PN3a_00003-68	38	指摘	e157	after
A039n_PN3a_00003-68	38	指摘	e157	A039n_PN3a_00003-71	7	なる	e158	before
A039n_PN3a_00003-71	7	なる	e158	A039n_PN3a_00003-72	3	整わ	e159	before
A039n_PN3a_00003-72	3	整わ	e159	A039n_PN3a_00003-72	13	認め	e160	before
A039n_PN3a_00003-72	13	認め	e160	A039n_PN3a_00003-72	20	予定	e161	before
A039n_PN3a_00003-72	20	予定	e161	A039n_PN3a_00003-73	10	なる	e162	before
A039n_PN3a_00003-73	10	なる	e162	A039n_PN3a_00003-74	14	実施	e163	during
A039n_PN3a_00003-75	15	判断	e165	A039n_PN3a_00003-75	21	施せる	e166	before
A039n_PN3a_00003-75	21	施せる	e166	A039n_PN3a_00003-75	30	伸びる	e167	vague
A039n_PN3a_00003-75	30	伸びる	e167	A039n_PN3a_00003-75	34	ある	e168	after
