event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A046n_PN1b_00004-39	7	失わ	e75	A046n_PN1b_00004-39	15	はっきり	e76	before
A046n_PN1b_00004-40	9	なる	e79	A046n_PN1b_00004-41	20	なる	e80	after
A046n_PN1b_00004-41	20	なる	e80	A046n_PN1b_00004-42	12	経営	e81	after
A046n_PN1b_00004-42	12	経営	e81	A046n_PN1b_00004-42	16	社会	e82	before
A046n_PN1b_00004-45	2	言え	e86	A046n_PN1b_00004-45	17	喧伝	e87	during
A046n_PN1b_00004-45	33	入れ	e89	A046n_PN1b_00004-45	41	示す	e90	before
A046n_PN1b_00004-45	52	変わり	e92	A046n_PN1b_00004-45	61	与える	e93	before
A046n_PN1b_00004-48	8	なる	e96	A046n_PN1b_00004-48	11	あり	e97	after
A046n_PN1b_00004-52	25	確定	e102	A046n_PN1b_00004-52	35	する	e103	before
A046n_PN1b_00004-52	35	する	e103	A046n_PN1b_00004-53	26	提出	e104	vague
A046n_PN1b_00004-53	26	提出	e104	A046n_PN1b_00004-53	35	行う	e105	before
A046n_PN1b_00004-53	35	行う	e105	A046n_PN1b_00004-54	9	まかせる	e106	after
A046n_PN1b_00004-54	21	乗り切れ	e108	A046n_PN1b_00004-56	5	い	e109	vague
A046n_PN1b_00004-58	11	浸透	e110	A046n_PN1b_00004-59	6	まとめ	e111	contains
A046n_PN1b_00004-59	56	あり	e117	A046n_PN1b_00004-59	64	読め	e118	contains
A046n_PN1b_00004-59	64	読め	e118	A046n_PN1b_00004-59	67	ない	e119	equal
A046n_PN1b_00004-59	67	ない	e119	A046n_PN1b_00004-60	20	位置	e120	before
A046n_PN1b_00004-60	20	位置	e120	A046n_PN1b_00004-60	24	ある	e121	after
A046n_PN1b_00004-62	14	ない	e123	A046n_PN1b_00004-64	11	立ち直れ	e124	before
A046n_PN1b_00004-64	11	立ち直れ	e124	A046n_PN1b_00004-64	13	なる	e125	equal
A046n_PN1b_00004-66	25	付け	e131	A046n_PN1b_00004-66	31	する	e132	contains
A046n_PN1b_00004-66	31	する	e132	A046n_PN1b_00004-67	31	丸投げ	e133	after
A046n_PN1b_00004-67	31	丸投げ	e133	A046n_PN1b_00004-68	6	割れ	e134	during
A046n_PN1b_00004-68	15	思う	e136	A046n_PN1b_00004-70	8	み	e137	before
A046n_PN1b_00004-70	8	み	e137	A046n_PN1b_00004-72	25	移行	e138	after
A046n_PN1b_00004-72	25	移行	e138	A046n_PN1b_00004-73	28	たどり	e139	before
A046n_PN1b_00004-73	28	たどり	e139	A046n_PN1b_00004-73	47	膨らん	e140	before
A046n_PN1b_00004-73	47	膨らん	e140	A046n_PN1b_00004-74	9	押し上げ	e141	before
A046n_PN1b_00004-74	9	押し上げ	e141	A046n_PN1b_00004-74	14	拡大	e142	before
A046n_PN1b_00004-74	26	する	e144	A046n_PN1b_00004-75	18	せ	e145	after
A046n_PN1b_00004-75	18	せ	e145	A046n_PN1b_00004-75	23	なっ	e146	equal
A046n_PN1b_00004-75	23	なっ	e146	A046n_PN1b_00004-76	14	する	e147	before
A046n_PN1b_00004-76	31	踏み込ま	e150	A046n_PN1b_00004-77	12	言い	e151	after
A046n_PN1b_00004-77	12	言い	e151	A046n_PN1b_00004-77	18	放棄	e152	equal
A046n_PN1b_00004-77	18	放棄	e152	A046n_PN1b_00004-77	23	言わ	e153	contains
A046n_PN1b_00004-77	23	言わ	e153	A046n_PN1b_00004-78	9	設定	e154	before
A046n_PN1b_00004-78	9	設定	e154	A046n_PN1b_00004-78	18	報告	e155	before
A046n_PN1b_00004-82	14	行う	e157	A046n_PN1b_00004-82	21	一貫	e158	after
A046n_PN1b_00004-82	21	一貫	e158	A046n_PN1b_00004-82	24	主張	e159	equal
A046n_PN1b_00004-83	42	なる	e161	A046n_PN1b_00004-83	45	反対	e162	after
A046n_PN1b_00004-83	45	反対	e162	A046n_PN1b_00004-84	8	打ち出さ	e163	before
A046n_PN1b_00004-84	8	打ち出さ	e163	A046n_PN1b_00004-84	18	注入	e164	before
A046n_PN1b_00004-85	15	し	e167	A046n_PN1b_00004-85	20	なっ	e168	before
A046n_PN1b_00004-85	20	なっ	e168	A046n_PN1b_00004-85	36	注入	e169	before
A046n_PN1b_00004-86	18	なる	e172	A046n_PN1b_00004-88	11	乗り切れ	e173	vague
A046n_PN1b_00004-90	37	なっ	e175	A046n_PN1b_00004-90	42	恐れる	e176	after
A046n_PN1b_00004-93	9	起き	e181	A046n_PN1b_00004-93	24	思案	e182	during
A046n_PN1b_00004-93	24	思案	e182	A046n_PN1b_00004-93	33	起こし	e183	contains
A046n_PN1b_00004-95	3	失敗	e186	A046n_PN1b_00004-95	14	陥っ	e187	contains
A046n_PN1b_00004-95	14	陥っ	e187	A046n_PN1b_00004-96	7	暴れ	e188	during
A046n_PN1b_00004-96	7	暴れ	e188	A046n_PN1b_00004-96	21	使う	e189	contains
A046n_PN1b_00004-96	21	使う	e189	A046n_PN1b_00004-97	4	深刻	e190	before
A046n_PN1b_00004-97	4	深刻	e190	A046n_PN1b_00004-98	9	なら	e191	after
A046n_PN1b_00004-98	9	なら	e191	A046n_PN1b_00004-98	19	やっ	e192	after
A046n_PN1b_00004-98	19	やっ	e192	A046n_PN1b_00004-99	11	はまり	e193	contains
A046n_PN1b_00004-99	11	はまり	e193	A046n_PN1b_00004-99	16	抜け出せ	e194	meets
A046n_PN1b_00004-99	16	抜け出せ	e194	A046n_PN1b_00004-99	19	いる	e195	equal
A046n_PN1b_00004-100	18	移行	e196	A046n_PN1b_00004-100	25	構築	e197	before
A046n_PN1b_00004-100	25	構築	e197	A046n_PN1b_00004-101	8	できる	e198	vague
A046n_PN1b_00004-101	8	できる	e198	A046n_PN1b_00004-102	3	振り返れ	e199	after
A046n_PN1b_00004-103	12	累積	e201	A046n_PN1b_00004-103	25	する	e202	before
A046n_PN1b_00004-103	25	する	e202	A046n_PN1b_00004-104	12	握っ	e203	vague
A046n_PN1b_00004-104	12	握っ	e203	A046n_PN1b_00004-104	18	切れ	e204	before
A046n_PN1b_00004-104	18	切れ	e204	A046n_PN1b_00004-104	21	言っ	e205	after
A046n_PN1b_00004-104	21	言っ	e205	A046n_PN1b_00004-104	26	やり	e206	before
A046n_PN1b_00004-105	10	注入	e207	A046n_PN1b_00004-105	16	できる	e208	before
A046n_PN1b_00004-106	13	見せ	e210	A046n_PN1b_00004-106	27	発揮	e211	before
A046n_PN1b_00004-106	27	発揮	e211	A046n_PN1b_00004-106	33	思う	e212	equal
A046n_PN1b_00004-106	33	思う	e212	A046n_PN1b_00004-109	6	経	e213	after
A046n_PN1b_00004-109	6	経	e213	A046n_PN1b_00004-110	10	目指し	e214	before
A046n_PN1b_00004-110	10	目指し	e214	A046n_PN1b_00004-110	22	提出	e215	before
A046n_PN1b_00004-110	22	提出	e215	A046n_PN1b_00004-111	6	創る	e216	vague
A046n_PN1b_00004-111	6	創る	e216	A046n_PN1b_00004-112	4	写す	e217	vague
A046n_PN1b_00004-112	4	写す	e217	A046n_PN1b_00004-114	8	語る	e218	vague
A046n_PN1b_00004-114	13	増え	e219	A046n_PN1b_00004-115	4	親しま	e220	after
A046n_PN1b_00004-118	11	なる	e228	A046n_PN1b_00004-118	17	答え	e229	before
A046n_PN1b_00004-118	22	なる	e231	A046n_PN1b_00004-118	25	読み	e232	after
A046n_PN1b_00004-118	25	読み	e232	A046n_PN1b_00004-118	29	し	e233	after
A046n_PN1b_00004-118	29	し	e233	A046n_PN1b_00004-118	33	記す	e234	before
A046n_PN1b_00004-118	33	記す	e234	A046n_PN1b_00004-119	6	目指す	e235	during
A046n_PN1b_00004-120	22	ある	e239	A046n_PN1b_00004-120	26	いわ	e240	contains
A046n_PN1b_00004-122	6	出	e243	A046n_PN1b_00004-122	14	する	e244	before
A046n_PN1b_00004-122	14	する	e244	A046n_PN1b_00004-122	21	出し	e245	before
