event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A037n_PN2d_00003-28	23	思っ	e48	A037n_PN2d_00003-28	28	上がっ	e49	before
A037n_PN2d_00003-28	57	打ち出し	e52	A037n_PN2d_00003-28	69	ある	e53	before
A037n_PN2d_00003-28	69	ある	e53	A037n_PN2d_00003-28	74	自画	e54	contains
A037n_PN2d_00003-28	74	自画	e54	A037n_PN2d_00003-29	19	超え	e55	after
A037n_PN2d_00003-29	29	なっ	e57	A037n_PN2d_00003-29	34	歓迎	e58	equal
A037n_PN2d_00003-29	34	歓迎	e58	A037n_PN2d_00003-29	38	指摘	e59	contains
A037n_PN2d_00003-29	38	指摘	e59	A037n_PN2d_00003-30	11	上昇	e60	before
A037n_PN2d_00003-30	11	上昇	e60	A037n_PN2d_00003-30	15	いう	e61	after
A037n_PN2d_00003-30	15	いう	e61	A037n_PN2d_00003-30	20	い	e62	equal
A037n_PN2d_00003-33	9	迎える	e64	A037n_PN2d_00003-33	19	み	e65	after
A037n_PN2d_00003-33	19	み	e65	A037n_PN2d_00003-34	4	なっ	e66	before
A037n_PN2d_00003-34	31	出	e68	A037n_PN2d_00003-35	4	にらん	e69	before
A037n_PN2d_00003-35	4	にらん	e69	A037n_PN2d_00003-35	17	変わる	e70	before
A037n_PN2d_00003-37	12	記録	e72	A037n_PN2d_00003-37	24	底離れ	e73	before
A037n_PN2d_00003-37	24	底離れ	e73	A037n_PN2d_00003-37	28	判断	e74	before
A037n_PN2d_00003-37	28	判断	e74	A037n_PN2d_00003-37	50	なる	e75	vague
A037n_PN2d_00003-37	50	なる	e75	A037n_PN2d_00003-37	59	握る	e76	after
A037n_PN2d_00003-37	59	握る	e76	A037n_PN2d_00003-37	62	指摘	e77	after
A037n_PN2d_00003-37	62	指摘	e77	A037n_PN2d_00003-38	6	伴い	e78	before
A037n_PN2d_00003-38	6	伴い	e78	A037n_PN2d_00003-38	11	保有	e79	during
A037n_PN2d_00003-38	11	保有	e79	A037n_PN2d_00003-38	20	集まる	e80	before
A037n_PN2d_00003-38	20	集まる	e80	A037n_PN2d_00003-39	32	上げ	e81	after
A037n_PN2d_00003-39	32	上げ	e81	A037n_PN2d_00003-39	38	狙っ	e82	before
A037n_PN2d_00003-39	38	狙っ	e82	A037n_PN2d_00003-39	46	加速	e83	before
A037n_PN2d_00003-39	46	加速	e83	A037n_PN2d_00003-40	23	出る	e84	vague
A037n_PN2d_00003-40	23	出る	e84	A037n_PN2d_00003-40	26	し	e85	after
A037n_PN2d_00003-40	26	し	e85	A037n_PN2d_00003-40	33	続く	e86	before
A037n_PN2d_00003-41	37	みる	e90	A037n_PN2d_00003-42	5	超えれ	e91	before
A037n_PN2d_00003-42	5	超えれ	e91	A037n_PN2d_00003-42	11	めざす	e92	before
A037n_PN2d_00003-42	11	めざす	e92	A037n_PN2d_00003-42	14	期待	e93	after
A037n_PN2d_00003-42	14	期待	e93	A037n_PN2d_00003-42	42	抜け	e94	before
A037n_PN2d_00003-42	52	終わる	e96	A037n_PN2d_00003-42	55	いう	e97	after
A037n_PN2d_00003-42	55	いう	e97	A037n_PN2d_00003-46	35	選出	e98	vague
A037n_PN2d_00003-46	35	選出	e98	A037n_PN2d_00003-47	18	経	e99	after
A037n_PN2d_00003-47	18	経	e99	A037n_PN2d_00003-47	28	誕生	e100	before
A037n_PN2d_00003-47	28	誕生	e100	A037n_PN2d_00003-48	12	実施	e101	after
A037n_PN2d_00003-48	12	実施	e101	A037n_PN2d_00003-48	35	めぐっ	e102	before
A037n_PN2d_00003-48	35	めぐっ	e102	A037n_PN2d_00003-48	37	対立	e103	equal
A037n_PN2d_00003-48	37	対立	e103	A037n_PN2d_00003-48	44	続い	e104	before
A037n_PN2d_00003-48	44	続い	e104	A037n_PN2d_00003-49	11	なる	e105	before
A037n_PN2d_00003-49	11	なる	e105	A037n_PN2d_00003-49	20	協調	e106	before
A037n_PN2d_00003-49	20	協調	e106	A037n_PN2d_00003-49	27	探る	e107	equal
A037n_PN2d_00003-49	27	探る	e107	A037n_PN2d_00003-49	29	み	e108	after
A037n_PN2d_00003-49	29	み	e108	A037n_PN2d_00003-50	11	選出	e109	vague
A037n_PN2d_00003-51	29	及ば	e111	A037n_PN2d_00003-52	28	模索	e112	contains
A037n_PN2d_00003-52	28	模索	e112	A037n_PN2d_00003-53	9	対立	e113	during
A037n_PN2d_00003-53	9	対立	e113	A037n_PN2d_00003-53	24	要求	e114	contains
A037n_PN2d_00003-53	24	要求	e114	A037n_PN2d_00003-54	11	実施	e115	before
A037n_PN2d_00003-54	11	実施	e115	A037n_PN2d_00003-54	22	「	e116	before
A037n_PN2d_00003-54	22	「	e116	A037n_PN2d_00003-54	30	演じ	e117	equal
A037n_PN2d_00003-54	30	演じ	e117	A037n_PN2d_00003-55	26	し	e118	before
A037n_PN2d_00003-55	26	し	e118	A037n_PN2d_00003-55	31	応じ	e119	before
A037n_PN2d_00003-55	31	応じ	e119	A037n_PN2d_00003-55	39	分配	e120	before
A037n_PN2d_00003-55	39	分配	e120	A037n_PN2d_00003-55	45	至っ	e121	after
A037n_PN2d_00003-55	45	至っ	e121	A037n_PN2d_00003-56	3	貫く	e122	after
A037n_PN2d_00003-56	3	貫く	e122	A037n_PN2d_00003-57	18	指導	e123	contains
A037n_PN2d_00003-57	43	認知	e125	A037n_PN2d_00003-57	53	射止め	e126	contains
A037n_PN2d_00003-57	53	射止め	e126	A037n_PN2d_00003-59	5	主宰	e127	after
A037n_PN2d_00003-59	5	主宰	e127	A037n_PN2d_00003-59	16	知ら	e128	before
A037n_PN2d_00003-59	16	知ら	e128	A037n_PN2d_00003-59	20	なり	e129	equal
A037n_PN2d_00003-59	27	なっ	e130	A037n_PN2d_00003-60	12	抗議	e131	before
A037n_PN2d_00003-60	12	抗議	e131	A037n_PN2d_00003-60	16	主導	e132	equal
A037n_PN2d_00003-60	16	主導	e132	A037n_PN2d_00003-60	23	結成	e133	contains
