event1_sent_id	event1_index	event1_word	event1_id	event2_sent_id	event2_index	event2_word	event2_id	reltype
A051n_PN2d_00004-35	13	見る	e71	A051n_PN2d_00004-35	17	楽しん	e72	after
A051n_PN2d_00004-35	17	楽しん	e72	A051n_PN2d_00004-36	8	かけ	e73	before
A051n_PN2d_00004-36	8	かけ	e73	A051n_PN2d_00004-36	16	決まっ	e74	after
A051n_PN2d_00004-36	16	決まっ	e74	A051n_PN2d_00004-39	7	開か	e75	after
A051n_PN2d_00004-39	7	開か	e75	A051n_PN2d_00004-39	21	使っ	e76	after
A051n_PN2d_00004-40	6	受け	e78	A051n_PN2d_00004-45	2	誘う	e79	before
A051n_PN2d_00004-45	2	誘う	e79	A051n_PN2d_00004-46	14	点滅	e80	vague
A051n_PN2d_00004-46	14	点滅	e80	A051n_PN2d_00004-46	25	出合っ	e81	contains
A051n_PN2d_00004-46	25	出合っ	e81	A051n_PN2d_00004-47	4	すれ違える	e82	during
A051n_PN2d_00004-49	6	浴び	e88	A051n_PN2d_00004-50	2	歩く	e89	equal
A051n_PN2d_00004-50	2	歩く	e89	A051n_PN2d_00004-50	12	歩く	e90	identity
A051n_PN2d_00004-50	18	合わせ	e92	A051n_PN2d_00004-50	23	気づい	e93	contains
A051n_PN2d_00004-52	7	刻む	e95	A051n_PN2d_00004-52	10	聴い	e96	equal
A051n_PN2d_00004-52	10	聴い	e96	A051n_PN2d_00004-52	16	覚え	e97	before
A051n_PN2d_00004-52	16	覚え	e97	A051n_PN2d_00004-52	25	ない	e98	during
A051n_PN2d_00004-52	25	ない	e98	A051n_PN2d_00004-53	5	はまっ	e99	before
A051n_PN2d_00004-53	5	はまっ	e99	A051n_PN2d_00004-54	12	宣告	e100	vague
A051n_PN2d_00004-54	12	宣告	e100	A051n_PN2d_00004-54	20	やわらげる	e101	before
A051n_PN2d_00004-54	26	注目	e103	A051n_PN2d_00004-55	6	使っ	e104	contains
A051n_PN2d_00004-55	6	使っ	e104	A051n_PN2d_00004-55	10	仕上げる	e105	before
A051n_PN2d_00004-55	22	なっ	e107	A051n_PN2d_00004-55	30	解放	e108	equal
A051n_PN2d_00004-56	5	見立て	e110	A051n_PN2d_00004-56	10	し	e111	before
A051n_PN2d_00004-56	10	し	e111	A051n_PN2d_00004-56	13	配置	e112	before
A051n_PN2d_00004-57	7	目指そう	e114	A051n_PN2d_00004-58	8	使う	e115	before
A051n_PN2d_00004-59	14	怖	e119	A051n_PN2d_00004-59	18	鑑賞	e120	equal
A051n_PN2d_00004-59	18	鑑賞	e120	A051n_PN2d_00004-60	8	写る	e121	vague
