time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A028n_PN4c_00002-14	7	三十	t22	A028n_PN4c_00002-14	15	返済	e24	contains
A028n_PN4c_00002-14	7	三十	t22	A028n_PN4c_00002-14	28	比較	e25	vague
A028n_PN4c_00002-14	20	今年	t23	A028n_PN4c_00002-14	5	借入れ	e23	contains
A028n_PN4c_00002-14	20	今年	t23	A028n_PN4c_00002-14	15	返済	e24	overlaps
A028n_PN4c_00002-14	20	今年	t23	A028n_PN4c_00002-14	28	比較	e25	contains
A028n_PN4c_00002-14	23	来年	t24	A028n_PN4c_00002-14	5	借入れ	e23	after
A028n_PN4c_00002-14	23	来年	t24	A028n_PN4c_00002-14	15	返済	e24	during
A028n_PN4c_00002-14	23	来年	t24	A028n_PN4c_00002-14	28	比較	e25	after
A028n_PN4c_00002-16	6	来年	t27	A028n_PN4c_00002-16	20	なる	e31	before
A028n_PN4c_00002-16	9	十	t28	A028n_PN4c_00002-16	20	なる	e31	contains
A028n_PN4c_00002-17	4	今年	t29	A028n_PN4c_00002-17	17	なる	e33	vague
A028n_PN4c_00002-17	4	今年	t29	A028n_PN4c_00002-17	22	なる	e35	vague
A028n_PN4c_00002-17	7	来年	t30	A028n_PN4c_00002-17	17	なる	e33	vague
A028n_PN4c_00002-17	7	来年	t30	A028n_PN4c_00002-17	22	なる	e35	vague
A028n_PN4c_00002-18	1	一	t31	A028n_PN4c_00002-18	44	なる	e37	before
A028n_PN4c_00002-18	5	年末	t32	A028n_PN4c_00002-18	44	なる	e37	before
A028n_PN4c_00002-18	16	来年	t33	A028n_PN4c_00002-18	44	なる	e37	before
A028n_PN4c_00002-18	23	八	t34	A028n_PN4c_00002-18	44	なる	e37	before
A028n_PN4c_00002-18	27	今年	t35	A028n_PN4c_00002-18	44	なる	e37	before
A028n_PN4c_00002-18	33	九	t36	A028n_PN4c_00002-18	44	なる	e37	contains
A028n_PN4c_00002-18	37	十	t37	A028n_PN4c_00002-18	44	なる	e37	contains
A028n_PN4c_00002-21	2	年末	t39	A028n_PN4c_00002-21	7	借り入れ	e40	after
A028n_PN4c_00002-21	2	年末	t39	A028n_PN4c_00002-21	13	違う	e41	after
A028n_PN4c_00002-21	2	年末	t39	A028n_PN4c_00002-21	65	なる	e42	contains
A028n_PN4c_00002-21	16	九	t40	A028n_PN4c_00002-21	7	借り入れ	e40	after
A028n_PN4c_00002-21	16	九	t40	A028n_PN4c_00002-21	13	違う	e41	after
A028n_PN4c_00002-21	16	九	t40	A028n_PN4c_00002-21	65	なる	e42	contains
A028n_PN4c_00002-21	26	十	t41	A028n_PN4c_00002-21	7	借り入れ	e40	after
A028n_PN4c_00002-21	26	十	t41	A028n_PN4c_00002-21	13	違う	e41	after
A028n_PN4c_00002-21	26	十	t41	A028n_PN4c_00002-21	65	なる	e42	contains
A028n_PN4c_00002-21	44	九	t42	A028n_PN4c_00002-21	7	借り入れ	e40	after
A028n_PN4c_00002-21	44	九	t42	A028n_PN4c_00002-21	13	違う	e41	after
A028n_PN4c_00002-21	44	九	t42	A028n_PN4c_00002-21	65	なる	e42	contains
A028n_PN4c_00002-21	46	十	t43	A028n_PN4c_00002-21	7	借り入れ	e40	after
A028n_PN4c_00002-21	46	十	t43	A028n_PN4c_00002-21	13	違う	e41	after
A028n_PN4c_00002-21	46	十	t43	A028n_PN4c_00002-21	65	なる	e42	contains
A028n_PN4c_00002-21	56	二	t44	A028n_PN4c_00002-21	7	借り入れ	e40	after
A028n_PN4c_00002-21	56	二	t44	A028n_PN4c_00002-21	13	違う	e41	after
A028n_PN4c_00002-21	56	二	t44	A028n_PN4c_00002-21	65	なる	e42	contains
A028n_PN4c_00002-25	1	前年	t48	A028n_PN4c_00002-25	8	上昇	e45	before
A028n_PN4c_00002-25	1	前年	t48	A028n_PN4c_00002-25	21	増え	e46	before
A028n_PN4c_00002-25	1	前年	t48	A028n_PN4c_00002-25	34	続い	e48	during
A028n_PN4c_00002-26	11	年内	t49	A028n_PN4c_00002-26	8	向け	e49	contains
A028n_PN4c_00002-26	11	年内	t49	A028n_PN4c_00002-26	13	入居	e50	contains
A028n_PN4c_00002-26	11	年内	t49	A028n_PN4c_00002-26	19	焦る	e51	contains
A028n_PN4c_00002-31	18	６	t51	A028n_PN4c_00002-31	4	組ん	e56	after
A028n_PN4c_00002-31	18	６	t51	A028n_PN4c_00002-31	8	購入	e57	after
A028n_PN4c_00002-32	1	今年	t52	A028n_PN4c_00002-32	36	なくなる	e61	before
A028n_PN4c_00002-32	1	今年	t52	A028n_PN4c_00002-32	60	延長	e62	after
A028n_PN4c_00002-32	1	今年	t52	A028n_PN4c_00002-32	74	縮小	e64	before
A028n_PN4c_00002-32	1	今年	t52	A028n_PN4c_00002-32	78	打ち出さ	e65	after
A028n_PN4c_00002-32	10	年	t53	A028n_PN4c_00002-32	25	縮小	e60	vague
A028n_PN4c_00002-32	10	年	t53	A028n_PN4c_00002-32	36	なくなる	e61	vague
A028n_PN4c_00002-32	10	年	t53	A028n_PN4c_00002-32	60	延長	e62	vague
A028n_PN4c_00002-32	10	年	t53	A028n_PN4c_00002-32	74	縮小	e64	vague
A028n_PN4c_00002-32	10	年	t53	A028n_PN4c_00002-32	78	打ち出さ	e65	vague
A028n_PN4c_00002-32	16	６	t54	A028n_PN4c_00002-32	25	縮小	e60	contains
A028n_PN4c_00002-32	16	６	t54	A028n_PN4c_00002-32	36	なくなる	e61	vague
A028n_PN4c_00002-32	16	６	t54	A028n_PN4c_00002-32	60	延長	e62	after
A028n_PN4c_00002-32	16	６	t54	A028n_PN4c_00002-32	74	縮小	e64	vague
A028n_PN4c_00002-32	16	６	t54	A028n_PN4c_00002-32	78	打ち出さ	e65	after
A028n_PN4c_00002-32	29	来年	t55	A028n_PN4c_00002-32	25	縮小	e60	after
A028n_PN4c_00002-32	29	来年	t55	A028n_PN4c_00002-32	36	なくなる	e61	contains
A028n_PN4c_00002-32	29	来年	t55	A028n_PN4c_00002-32	60	延長	e62	after
A028n_PN4c_00002-32	29	来年	t55	A028n_PN4c_00002-32	74	縮小	e64	contains
A028n_PN4c_00002-32	29	来年	t55	A028n_PN4c_00002-32	78	打ち出さ	e65	after
A028n_PN4c_00002-32	42	昨年	t56	A028n_PN4c_00002-32	25	縮小	e60	before
A028n_PN4c_00002-32	42	昨年	t56	A028n_PN4c_00002-32	36	なくなる	e61	vague
A028n_PN4c_00002-32	42	昨年	t56	A028n_PN4c_00002-32	60	延長	e62	contains
A028n_PN4c_00002-32	42	昨年	t56	A028n_PN4c_00002-32	74	縮小	e64	before
A028n_PN4c_00002-32	42	昨年	t56	A028n_PN4c_00002-32	78	打ち出さ	e65	contains
A028n_PN4c_00002-32	51	今年	t57	A028n_PN4c_00002-32	36	なくなる	e61	before
A028n_PN4c_00002-32	51	今年	t57	A028n_PN4c_00002-32	60	延長	e62	after
A028n_PN4c_00002-32	51	今年	t57	A028n_PN4c_00002-32	74	縮小	e64	before
A028n_PN4c_00002-32	51	今年	t57	A028n_PN4c_00002-32	78	打ち出さ	e65	after
A028n_PN4c_00002-32	55	昨年	t58	A028n_PN4c_00002-32	25	縮小	e60	before
A028n_PN4c_00002-32	55	昨年	t58	A028n_PN4c_00002-32	36	なくなる	e61	before
A028n_PN4c_00002-32	55	昨年	t58	A028n_PN4c_00002-32	60	延長	e62	overlaps
A028n_PN4c_00002-32	55	昨年	t58	A028n_PN4c_00002-32	74	縮小	e64	before
A028n_PN4c_00002-32	55	昨年	t58	A028n_PN4c_00002-32	78	打ち出さ	e65	contains
A028n_PN4c_00002-32	64	２	t59	A028n_PN4c_00002-32	25	縮小	e60	after
A028n_PN4c_00002-32	64	２	t59	A028n_PN4c_00002-32	36	なくなる	e61	contains
A028n_PN4c_00002-32	64	２	t59	A028n_PN4c_00002-32	60	延長	e62	after
A028n_PN4c_00002-32	64	２	t59	A028n_PN4c_00002-32	74	縮小	e64	contains
A028n_PN4c_00002-32	64	２	t59	A028n_PN4c_00002-32	78	打ち出さ	e65	after
A028n_PN4c_00002-36	1	５	t60	A028n_PN4c_00002-36	11	新規	e68	starts
A028n_PN4c_00002-40	7	５	t68	A028n_PN4c_00002-40	5	応じ	e73	after
A028n_PN4c_00002-40	7	５	t68	A028n_PN4c_00002-40	14	出る	e74	contains
