time_sent_id	time_index	time_word	time_id	event_sent_id	event_index	event_word	event_id	reltype
A007n_PN3g_00001-89	53	０	t33	A007n_PN3g_00001-89	17	し	e146	after
A007n_PN3g_00001-89	53	０	t33	A007n_PN3g_00001-89	48	判断	e147	contains
A007n_PN3g_00001-93	9	０	t35	A007n_PN3g_00001-93	7	経	e148	after
A007n_PN3g_00001-103	22	０	t38	A007n_PN3g_00001-103	18	し	e163	contains
A007n_PN3g_00001-103	22	０	t38	A007n_PN3g_00001-103	35	望ま	e165	contains
A007n_PN3g_00001-108	9	０	t39	A007n_PN3g_00001-108	7	経	e166	after
A007n_PN3g_00001-119	13	０	t41	A007n_PN3g_00001-119	9	認め	e186	contains
A007n_PN3g_00001-119	13	０	t41	A007n_PN3g_00001-119	37	なっ	e187	after
A007n_PN3g_00001-119	13	０	t41	A007n_PN3g_00001-119	45	棄却	e188	contains
A007n_PN3g_00001-123	12	０	t43	A007n_PN3g_00001-123	10	経	e189	after
A007n_PN3g_00001-132	15	０	t45	A007n_PN3g_00001-132	10	否定	e201	contains
A007n_PN3g_00001-132	15	０	t45	A007n_PN3g_00001-132	40	棄却	e202	before
A007n_PN3g_00001-132	45	０	t46	A007n_PN3g_00001-132	10	否定	e201	after
A007n_PN3g_00001-132	45	０	t46	A007n_PN3g_00001-132	40	棄却	e202	contains
A007n_PN3g_00001-135	25	今年	t47	A007n_PN3g_00001-135	39	増え	e204	contains
A007n_PN3g_00001-135	25	今年	t47	A007n_PN3g_00001-135	51	なっ	e205	contains
A007n_PN3g_00001-135	25	今年	t47	A007n_PN3g_00001-135	65	分かっ	e206	before
A007n_PN3g_00001-135	31	前年	t48	A007n_PN3g_00001-135	39	増え	e204	before
A007n_PN3g_00001-135	31	前年	t48	A007n_PN3g_00001-135	51	なっ	e205	before
A007n_PN3g_00001-135	31	前年	t48	A007n_PN3g_00001-135	65	分かっ	e206	before
A007n_PN3g_00001-135	55	七	t49	A007n_PN3g_00001-135	39	増え	e204	after
A007n_PN3g_00001-135	55	七	t49	A007n_PN3g_00001-135	51	なっ	e205	after
A007n_PN3g_00001-135	55	七	t49	A007n_PN3g_00001-135	65	分かっ	e206	contains
A007n_PN3g_00001-138	25	前	t50	A007n_PN3g_00001-138	20	移る	e213	before
A007n_PN3g_00001-138	25	前	t50	A007n_PN3g_00001-138	23	増え	e214	before
A007n_PN3g_00001-138	25	前	t50	A007n_PN3g_00001-138	38	支払え	e217	before
A007n_PN3g_00001-138	25	前	t50	A007n_PN3g_00001-138	42	出	e218	before
A007n_PN3g_00001-142	7	一	t51	A007n_PN3g_00001-142	9	滞納	e228	equal
A007n_PN3g_00001-142	7	一	t51	A007n_PN3g_00001-142	22	返還	e230	before
A007n_PN3g_00001-142	7	一	t51	A007n_PN3g_00001-142	47	交付	e233	before
A007n_PN3g_00001-142	7	一	t51	A007n_PN3g_00001-142	63	増え	e234	vague
A007n_PN3g_00001-142	7	一	t51	A007n_PN3g_00001-142	73	記録	e235	vague
A007n_PN3g_00001-142	56	前年	t52	A007n_PN3g_00001-142	9	滞納	e228	vague
A007n_PN3g_00001-142	56	前年	t52	A007n_PN3g_00001-142	22	返還	e230	vague
A007n_PN3g_00001-142	56	前年	t52	A007n_PN3g_00001-142	47	交付	e233	vague
A007n_PN3g_00001-142	56	前年	t52	A007n_PN3g_00001-142	63	増え	e234	before
A007n_PN3g_00001-142	56	前年	t52	A007n_PN3g_00001-142	73	記録	e235	before
