event1_sent_id	event1_index	event1_word	event1_id	root1_index	root1_word	root1	event2_sent_id	event2_index	event2_word	event2_id	root2_index	root2_word	root2	reltype
A046n_PN1b_00004-82	24	主張	e159	25	し	root1	A046n_PN1b_00004-83	45	反対	e162	46	し	root2	contains
A046n_PN1b_00004-83	45	反対	e162	46	し	root1	A046n_PN1b_00004-84	27	なる	e166	27	なる	root2	before
A046n_PN1b_00004-85	36	注入	e169	40	必要	root1	A046n_PN1b_00004-86	18	なる	e172	18	なる	root2	before
A046n_PN1b_00004-93	33	起こし	e183	33	起こし	root1	A046n_PN1b_00004-94	12	なっ	e185	12	なっ	root2	during
A046n_PN1b_00004-94	12	なっ	e185	12	なっ	root1	A046n_PN1b_00004-95	14	陥っ	e187	14	陥っ	root2	identity
A046n_PN1b_00004-95	14	陥っ	e187	14	陥っ	root1	A046n_PN1b_00004-96	21	使う	e189	29	もの	root2	identity
A046n_PN1b_00004-96	21	使う	e189	29	もの	root1	A046n_PN1b_00004-97	4	深刻	e190	6	し	root2	before
A046n_PN1b_00004-97	4	深刻	e190	6	し	root1	A046n_PN1b_00004-98	19	やっ	e192	19	やっ	root2	during
A046n_PN1b_00004-98	19	やっ	e192	19	やっ	root1	A046n_PN1b_00004-99	19	いる	e195	19	いる	root2	contains
A046n_PN1b_00004-99	19	いる	e195	19	いる	root1	A046n_PN1b_00004-100	25	構築	e197	27	こと	root2	before
A046n_PN1b_00004-100	25	構築	e197	27	こと	root1	A046n_PN1b_00004-101	8	できる	e198	8	できる	root2	vague
A046n_PN1b_00004-101	8	できる	e198	8	できる	root1	A046n_PN1b_00004-102	3	振り返れ	e199	11	話	root2	after
A046n_PN1b_00004-102	3	振り返れ	e199	11	話	root1	A046n_PN1b_00004-103	25	する	e202	32	先送り	root2	before
A046n_PN1b_00004-103	25	する	e202	32	先送り	root1	A046n_PN1b_00004-104	26	やり	e206	26	やり	root2	before
A046n_PN1b_00004-104	26	やり	e206	26	やり	root1	A046n_PN1b_00004-105	16	できる	e208	26	肝要	root2	after
A046n_PN1b_00004-105	16	できる	e208	26	肝要	root1	A046n_PN1b_00004-106	33	思う	e212	33	思う	root2	after
A046n_PN1b_00004-109	6	経	e213	16	当選	root1	A046n_PN1b_00004-110	22	提出	e215	23	し	root2	before
A046n_PN1b_00004-110	22	提出	e215	23	し	root1	A046n_PN1b_00004-111	6	創る	e216	9	メンバー	root2	vague
A046n_PN1b_00004-111	6	創る	e216	9	メンバー	root1	A046n_PN1b_00004-112	4	写す	e217	4	写す	root2	vague
A046n_PN1b_00004-114	13	増え	e219	13	増え	root1	A046n_PN1b_00004-115	4	親しま	e220	20	一人	root2	after
A046n_PN1b_00004-115	4	親しま	e220	20	一人	root1	A046n_PN1b_00004-116	29	網羅	e222	38	本	root2	before
A046n_PN1b_00004-116	29	網羅	e222	38	本	root1	A046n_PN1b_00004-117	16	組ん	e224	56	本	root2	after
A046n_PN1b_00004-117	16	組ん	e224	56	本	root1	A046n_PN1b_00004-118	33	記す	e234	33	記す	root2	before
A046n_PN1b_00004-118	33	記す	e234	33	記す	root1	A046n_PN1b_00004-119	6	目指す	e235	9	言葉	root2	during
A046n_PN1b_00004-119	6	目指す	e235	9	言葉	root1	A046n_PN1b_00004-120	26	いわ	e240	26	いわ	root2	during
