event1_sent_id	event1_index	event1_word	event1_id	root1_index	root1_word	root1	event2_sent_id	event2_index	event2_word	event2_id	root2_index	root2_word	root2	reltype
A035n_PN1e_00003-82	31	敗れ	e141	31	敗れ	root1	A035n_PN1e_00003-83	33	完敗	e143	34	し	root2	identity
A035n_PN1e_00003-83	33	完敗	e143	34	し	root1	A035n_PN1e_00003-84	12	対戦	e144	13	する	root2	before
A035n_PN1e_00003-89	22	奪っ	e148	22	奪っ	root1	A035n_PN1e_00003-90	18	加え	e150	18	加え	root2	before
A035n_PN1e_00003-91	7	守ら	e151	15	勝利	root1	A035n_PN1e_00003-92	9	響い	e152	9	響い	root2	equal
A035n_PN1e_00003-92	9	響い	e152	9	響い	root1	A035n_PN1e_00003-93	4	放つ	e153	12	露呈	root2	after
A035n_PN1e_00003-93	4	放つ	e153	12	露呈	root1	A035n_PN1e_00003-94	5	勝っ	e155	5	勝っ	root2	before
A035n_PN1e_00003-94	5	勝っ	e155	5	勝っ	root1	A035n_PN1e_00003-95	18	縮め	e157	18	縮め	root2	equal
A035n_PN1e_00003-95	18	縮め	e157	18	縮め	root1	A035n_PN1e_00003-96	14	残っ	e158	14	残っ	root2	before
A035n_PN1e_00003-97	6	さえ	e159	6	さえ	root1	A035n_PN1e_00003-98	7	開い	e161	7	開い	root2	contains
A035n_PN1e_00003-98	7	開い	e161	7	開い	root1	A035n_PN1e_00003-99	7	取っ	e162	13	もん	root2	after
A035n_PN1e_00003-101	23	１	e166	44	嘆い	root1	A035n_PN1e_00003-101	39	言え	e167	44	嘆い	root2	before
A035n_PN1e_00003-101	39	言え	e167	44	嘆い	root1	A035n_PN1e_00003-101	44	嘆い	e168	44	嘆い	root2	equal
A035n_PN1e_00003-101	44	嘆い	e168	44	嘆い	root1	A035n_PN1e_00003-102	5	象徴	e169	6	し	root2	before
